MAL_ID,Name,Score,Genres,English name,Type,Episodes,Studios,Rating,Ranked,Popularity
4310,joshidai: ecchi soudanshitsu,4.43,Hentai,University Girls:Special Counseling,OVA,1,Unknown,Rx - Hentai,Unknown,9721
4312,hokuto no ken: toki-den,7.4,"Action, Martial Arts",Fist of the North Star:The Legend of Toki,OVA,1,APPP,R - 17+ (violence & profanity),1913.0,5743
4314,nanami-chan 2nd series,6.31,"Comedy, Kids",Unknown,TV,16,Unknown,G - All Ages,6837.0,12129
4316,nanami-chan 3rd series,6.11,"Comedy, Kids",Unknown,TV,16,Unknown,G - All Ages,7783.0,12294
4318,ryuu seiki,5.67,"Action, Fantasy, Demons, Sci-Fi",Dragon Century,OVA,2,Unknown,R - 17+ (violence & profanity),9216.0,9264
4320,lupin iii: green vs. red,6.62,"Action, Adventure, Mystery, Comedy, Seinen",Unknown,OVA,1,TMS Entertainment,PG-13 - Teens 13 or older,5306.0,5833
4331,penguin no mondai,5.88,"Comedy, Kids",Unknown,TV,100,Shogakukan Music & Digital Entertainment,G - All Ages,8596.0,11508
4332,seigi wo aisuru mono gekkou kamen,6.63,"Action, Mystery",Unknown,TV,39,Unknown,PG-13 - Teens 13 or older,5259.0,11423
4334,heroman,6.84,"Action, Sci-Fi, Shounen",Unknown,TV,26,Bones,PG - Children,4279.0,2769
4339,ashita e attack!,6.4,"Sports, School, Drama",Attack on Tomorrow,TV,23,Nippon Animation,PG-13 - Teens 13 or older,6378.0,9543
4340,tower of etruria,5.68,"Adventure, Comedy, Harem, Hentai",Tower of Etruria,OVA,2,Unknown,Rx - Hentai,Unknown,9633
4342,harukoi otome,6.57,"Harem, Hentai",Unknown,OVA,2,Unknown,Rx - Hentai,Unknown,6182
4350,megami kyouju,5.62,"Hentai, Horror, Military, Sci-Fi, Supernatural",Legend of the Wolf Woman,OVA,2,Unknown,Rx - Hentai,Unknown,8395
4353,gakuen heaven: hamu hamu heaven,6.71,"Comedy, Drama, Romance, School, Shounen Ai",Heaven Academy Specials,Special,12,Unknown,PG-13 - Teens 13 or older,4851.0,5778
4355,tsuukin kairaku: chikan de go!!,5.79,Hentai,Unknown,OVA,2,Studio Jam,Rx - Hentai,Unknown,8298
4356,innocent blue,5.87,Hentai,Unknown,OVA,2,Unknown,Rx - Hentai,Unknown,7820
4357,el,5.51,"Action, Hentai, Sci-Fi",Elle,OVA,2,Unknown,Rx - Hentai,Unknown,9092
4358,aniyome wa ijippari,7.1,Hentai,Lover-in-Law,OVA,2,Oz,Rx - Hentai,Unknown,3970
4360,uchuu kaizoku sara,6.87,"Hentai, Sci-Fi, Supernatural",Unknown,OVA,4,Unknown,Rx - Hentai,Unknown,4994
4361,grenadier: hohoemi no senshi specials,6.5,"Comedy, Parody, Ecchi",Unknown,Special,6,Group TAC,PG-13 - Teens 13 or older,5888.0,6167
4362,fireball,6.68,"Comedy, Sci-Fi",Fireball,TV,13,Jinnis Animation Studios,G - All Ages,4993.0,5118
4363,chikan densha,6.22,Hentai,Xpress Train,OVA,2,Unknown,Rx - Hentai,Unknown,7295
4364,kunoichi bakumatsu kitan,5.93,Hentai,The Last Kunoichi,OVA,2,Unknown,Rx - Hentai,Unknown,8518
4365,"hitou meguri the animation: wakaokami, rachiru",6.12,Hentai,Unknown,OVA,1,Unknown,Rx - Hentai,Unknown,6613
4369,kunoichi gakuen ninpouchou,5.0,"Action, Hentai, Comedy, Demons, Martial Arts, School",Ninja,OVA,6,Unknown,Rx - Hentai,Unknown,8936
4371,uchuu senshi baldios (movie),6.37,"Action, Sci-Fi, Space, Mecha",Space Warrior Baldios,Movie,1,Unknown,PG-13 - Teens 13 or older,6542.0,10348
4375,kyoro-chan,7.23,"Adventure, Comedy, Fantasy",Unknown,TV,91,Group TAC,PG - Children,2657.0,8652
4378,hininden: gauss,5.74,Hentai,Unknown,OVA,1,Unknown,Rx - Hentai,Unknown,8864
4379,inmu: ikenie no utage,5.65,"Hentai, Demons",Inmu:Feast of Victims,OVA,2,Unknown,Rx - Hentai,Unknown,9160
4382,suzumiya haruhi no yuuutsu (2009),7.23,"Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life",The Melancholy of Haruhi Suzumiya Season 2,TV,14,Kyoto Animation,PG-13 - Teens 13 or older,2634.0,307
4383,catman series iii,6.36,"Comedy, Fantasy, Slice of Life",Unknown,TV,6,Unknown,PG-13 - Teens 13 or older,6600.0,10053
4385,great mazinger tai getter robo,6.13,"Action, Mecha, Sci-Fi",Unknown,Movie,1,Unknown,PG-13 - Teens 13 or older,7665.0,9100
4386,great mazinger tai getter robo g: kuuchuu daigekitotsu,6.07,"Action, Sci-Fi, Mecha",Unknown,Movie,1,Unknown,PG-13 - Teens 13 or older,7928.0,9648
4387,ufo robo grendizer tai great mazinger,6.45,"Mecha, Sci-Fi",Unknown,Movie,1,Unknown,PG-13 - Teens 13 or older,6198.0,9184
4389,amada anime series: super mario brothers,4.89,"Adventure, Comedy, Shounen",Unknown,OVA,3,Unknown,PG - Children,10692.0,8158
4390,sora no momotarou,5.17,"Military, Adventure, Comedy",Momotaro's Sky Adventure,Movie,1,Unknown,G - All Ages,10376.0,10380
4391,saru masamune,5.46,"Adventure, Military",The Monkey Sword Masamune,Movie,1,Unknown,G - All Ages,9799.0,9893
4392,ooatari sora no entaku,5.15,Comedy,The Plane Cabby's Lucky Day,Movie,1,Unknown,G - All Ages,10383.0,10733
4393,kokka kimigayo,4.86,"Music, Historical",The National Anthem Kimigayo,Movie,1,Unknown,G - All Ages,10725.0,9583
4394,norakuro gochou,5.04,Adventure,Corporal Norakuro,Movie,1,Unknown,G - All Ages,10581.0,10746
4395,norakuro nitouhei: enshuu no maki,5.08,Adventure,Private 2nd Class Norakuro:The Drill,Movie,1,Unknown,G - All Ages,10517.0,11244
4396,osaru no kantai,4.61,"Military, Music",The Monkey Fleet,Movie,1,Unknown,G - All Ages,10897.0,10580
4397,osaru no sankichi: totsugeki-tai,4.66,Military,Sankichi the Monkey:The Storm Troopers,Movie,1,Unknown,G - All Ages,10866.0,10539
4398,kuro nyago,5.39,Fantasy,The Black Cat,Movie,1,Unknown,G - All Ages,9975.0,7894
4399,honoo no haramase tenkousei,6.72,"Harem, Hentai, School, Yuri",Unknown,OVA,3,Unknown,Rx - Hentai,Unknown,5211
4400,inmu 2,5.67,Hentai,Inmu 2:Flesh Dreams,OVA,2,Unknown,Rx - Hentai,Unknown,9832
4406,mazinger z tai ankoku daishougun,6.61,"Action, Mecha, Shounen",Unknown,Movie,1,Unknown,PG-13 - Teens 13 or older,5319.0,9043
4411,mirai robo daltanias,6.64,"Action, Sci-Fi, Space, Mecha",Future Robo Daltanius,TV,47,Toei Animation,PG-13 - Teens 13 or older,5203.0,10149
4415,world destruction: sekai bokumetsu no rokunin,6.98,"Adventure, Fantasy",Sands of Destruction,TV,13,Production I.G,PG-13 - Teens 13 or older,3728.0,2345
4416,yuusha-ou gaogaigar final grand glorious gathering,7.46,"Action, Mecha, Sci-Fi, Super Power",King of Braves GaoGaiGar Final Grand Glorious Gathering,TV,12,Sunrise,PG-13 - Teens 13 or older,1723.0,7864
4417,hennako-chan,Unknown,Comedy,Unknown,ONA,6,Gonzo,Unknown,14381.0,14353
4418,catman series ii,6.26,"Comedy, Fantasy, Slice of Life",Unknown,ONA,8,Unknown,PG-13 - Teens 13 or older,7063.0,10373
4419,catman,6.08,"Slice of Life, Fantasy, Comedy",Catman,ONA,7,Unknown,PG-13 - Teens 13 or older,7883.0,8593
4420,vampiyan kids: pilot,6.09,"Action, Comedy, Kids, Vampire",Unknown,Special,1,Production I.G,G - All Ages,7837.0,10586
4421,moetan specials,6.5,"Comedy, Ecchi, Magic, School",Moetan,Special,2,Actas,R+ - Mild Nudity,5894.0,6380
4427,tatakae!! ramenman,6.39,"Action, Adventure, Martial Arts, Shounen",Fight!! Ramenman,TV,35,Toei Animation,R - 17+ (violence & profanity),6441.0,10385
4437,naruto: shippuuden movie 2 - kizuna,7.29,"Action, Martial Arts, Shounen, Supernatural",Naruto:Shippuden the Movie 2 -Bonds-,Movie,1,Studio Pierrot,PG-13 - Teens 13 or older,2362.0,793
4439,kurenai sanshirou,6.46,"Action, Martial Arts, Sports",Judo Boy,TV,26,Tatsunoko Production,PG-13 - Teens 13 or older,6099.0,9788
4440,sugata sanshirou,Unknown,"Action, Martial Arts, Sports",Judo Story,Special,1,Unknown,PG-13 - Teens 13 or older,12264.0,12375
4443,duel masters charge,6.19,"Action, Adventure, Comedy, Shounen",Unknown,TV,52,Studio Hibari,PG-13 - Teens 13 or older,7381.0,6769
4444,zero duel masters,6.02,"Adventure, Comedy, Game, Sports",Unknown,TV,12,Unknown,PG-13 - Teens 13 or older,8163.0,8671
4447,detective conan movie 12: full score of fear,7.82,"Adventure, Police, Comedy, Mystery, Shounen",Unknown,Movie,1,TMS Entertainment,PG-13 - Teens 13 or older,789.0,2689
4450,chrno crusade: az demo wakaru chrno crusade kouza,6.55,"Adventure, Comedy, Demons, Historical, Supernatural",Chrono Crusade:Azmaria's Lessons,Special,11,Gonzo,PG-13 - Teens 13 or older,5633.0,4906
4451,tanin no kankei,6.12,"Comedy, Ecchi, Romance, School",Unknown,OVA,2,J.C.Staff,R+ - Mild Nudity,7703.0,9117
4452,hoshikuzu paradise,5.53,"Comedy, Romance",Unknown,OVA,1,Unknown,PG-13 - Teens 13 or older,9618.0,11555
4454,macross f: close encounter - deculture edition,7.72,"Action, Mecha, Military, Music, Sci-Fi, Space",Unknown,Special,1,Satelight,PG-13 - Teens 13 or older,980.0,4658
4458,bavel no hon,5.62,Kids,Bavel's Book,Special,1,Unknown,G - All Ages,9371.0,8160
4459,ojarumaru,6.37,"Adventure, Comedy, Kids, Fantasy",Prince Mackaroo,TV,Unknown,Gallop,G - All Ages,6531.0,9942
4460,kikumana,5.78,"Dementia, Psychological",Unknown,ONA,1,Studio Rikka,PG-13 - Teens 13 or older,8919.0,5569
4461,kouchou-sensei to kujira,6.11,Drama,Unknown,Movie,1,Unknown,G - All Ages,7781.0,8973
4462,tairiki tarou no mucha shuugyou,4.78,Action,Mighty Taro's Reckless Training,Movie,1,Unknown,G - All Ages,10781.0,9913
4463,custom reido,5.23,Hentai,Custom Slave,OVA,1,Unknown,Rx - Hentai,Unknown,9251
4467,universe,6.5,"Fantasy, Music",Unknown,Music,1,Production I.G,G - All Ages,5919.0,8929
4468,nagagutsu wo haita neko no bouken,6.61,"Adventure, Fantasy",Unknown,TV,26,Unknown,G - All Ages,5323.0,11388
4469,.hack//g.u. trilogy: parody mode,6.44,"Fantasy, Game, Comedy, Sci-Fi, Parody",.hack//G.U. Trilogy:Parody Mode,Special,1,Unknown,PG-13 - Teens 13 or older,6212.0,4938
4470,gene diver,Unknown,"Action, Sci-Fi, Adventure, Historical, Fantasy",Unknown,TV,56,Unknown,PG - Children,14105.0,11972
4471,shin sos dai tokyo tankentai,6.07,Adventure,Unknown,Movie,1,Sunrise,PG-13 - Teens 13 or older,7916.0,9696
4472,lucky☆star: original na visual to animation,7.82,"Comedy, Parody, School, Slice of Life",Unknown,OVA,1,Kyoto Animation,PG-13 - Teens 13 or older,795.0,1248
4473,shoujo sect,6.71,"Comedy, Hentai, Romance, Yuri",Shoujo Sect,OVA,3,Unknown,Rx - Hentai,Unknown,3172
4475,toshi wo totta wani,6.31,Drama,Unknown,Movie,1,Unknown,G - All Ages,6824.0,8173
4476,gensoumaden saiyuuki: kibou no zaika,6.98,"Adventure, Fantasy",Saiyuki Interactive,OVA,1,Unknown,PG-13 - Teens 13 or older,3700.0,7141
4477,nodame cantabile: paris-hen,8.17,"Comedy, Josei, Music, Romance, Slice of Life",Unknown,TV,11,J.C.Staff,PG-13 - Teens 13 or older,340.0,1321
4479,shitsurakuen,5.45,Hentai,Sinners Paradise,OVA,2,Unknown,Rx - Hentai,Unknown,9714
4480,ryoujoku guerrilla kari 3,6.05,Hentai,Unknown,OVA,2,Unknown,Rx - Hentai,Unknown,8585
4481,saiyuuki,6.32,Adventure,Alakazam the Great,Movie,1,Toei Animation,G - All Ages,6781.0,8472
4483,mahoutsukai ni taisetsu na koto: natsu no sora,7.29,"Slice of Life, Drama, Magic, Romance, Shounen",Someday's Dreamers II:Sora,TV,12,Hal Film Maker,G - All Ages,2401.0,3475
4484,"umi no yami, tsuki no kage",6.01,"Horror, Super Power, Drama, Romance, Shoujo","Darkness of the Sea, Shadow of the Moon",OVA,3,Magic Bus,R - 17+ (violence & profanity),8176.0,9880
4485,kasei yakyoku,6.71,"Historical, Drama, Romance",Nightsong of Splendor,OVA,4,Magic Bus,R+ - Mild Nudity,4852.0,9001
4486,getter robo g,6.53,"Action, Mecha, Sci-Fi, Shounen",Getter Robo G,TV,39,Toei Animation,PG-13 - Teens 13 or older,5748.0,8588
4487,ebenbourg no kaze,5.64,Hentai,Unknown,OVA,2,Unknown,Rx - Hentai,Unknown,9497
4488,keraku-no-oh king of pleasure,5.85,Hentai,Unknown,OVA,3,Unknown,Rx - Hentai,Unknown,9370
4489,septem charm magical kanan: sp summer camp,5.88,Hentai,Unknown,Special,2,Unknown,Rx - Hentai,Unknown,9394
4490,soap no moko-chan,6.17,Hentai,My Fair Masseuse,OVA,1,Unknown,Rx - Hentai,Unknown,9699
4491,choisuji,6.17,Hentai,Unknown,OVA,2,Blue Cat,Rx - Hentai,Unknown,6102
4492,seisen gakuin,5.66,Hentai,Holy Sleazy School,OVA,1,Studio Jam,Rx - Hentai,Unknown,7881
4493,shameshrine andorora,6.17,"Hentai, Sci-Fi",Unknown,OVA,1,Unknown,Rx - Hentai,Unknown,8104
4494,enyoku,6.24,Hentai,Unknown,OVA,1,Studio Jam,Rx - Hentai,Unknown,7602
4495,hyakkiyakou: warashi,5.36,Hentai,Unknown,OVA,1,Unknown,Rx - Hentai,Unknown,11372
4496,zero sum game: sex crime,5.28,Hentai,Zero Sum Game,OVA,1,Green Bunny,Rx - Hentai,Unknown,8643
4497,kijutsushi x majutsushi: osaka tanteibu no jikenbo,5.02,Hentai,Unknown,OVA,1,Unknown,Rx - Hentai,Unknown,10808
4498,ikenie,5.54,Hentai,Unknown,OVA,1,Unknown,Rx - Hentai,Unknown,9609
4502,stringendo+accelerando ultimatum sera,7.24,Hentai,Unknown,OVA,3,Unknown,Rx - Hentai,Unknown,4471
4503,choujikuu kidan southern cross,6.58,"Action, Sci-Fi, Drama, Mecha",Robotech Masters,TV,23,"Tatsunoko Production, Studio World",R+ - Mild Nudity,5471.0,5974
4504,kinkyuu hasshin saver kids,6.5,"Action, Sci-Fi, Adventure, Comedy, Mecha",Emergency Departure Rescue Kids,TV,50,Tokyo Movie Shinsha,PG-13 - Teens 13 or older,5918.0,11755
4508,d.c.s.s: da capo second season omake,6.62,"Harem, Comedy, Romance",D.C.S.S:Da Capo Second Season Omake,Special,2,feel.,PG-13 - Teens 13 or older,5290.0,5974
4509,captain future: kareinaru taiyokei race,6.02,"Action, Adventure, Sci-Fi",Unknown,Special,1,Unknown,PG-13 - Teens 13 or older,8132.0,11092
4511,hoero! bun bun,6.36,"Adventure, Slice of Life",Unknown,TV,39,Unknown,G - All Ages,6593.0,11443
4513,hakujaden,6.15,"Adventure, Fantasy, Historical, Romance",The Great White Snake,Movie,1,Toei Animation,G - All Ages,7590.0,7068
4514,seton doubutsuki: kuma no ko jacky,6.7,"Adventure, Historical, Drama",Monarch:The Big Bear of Tallac,TV,26,Nippon Animation,G - All Ages,4920.0,9360
4515,seton doubutsuki: risu no banner,6.56,"Kids, Drama",Bannertail:The Story of Gray Squirrel,TV,26,Nippon Animation,G - All Ages,5583.0,10079
4521,watt poe to bokura no ohanashi,6.11,"Adventure, Sci-Fi",Watt Poe,OVA,1,Unknown,PG - Children,7747.0,12026
4522,bounty hunter: the hard,5.79,"Action, Police",Unknown,OVA,1,J.C.Staff,R+ - Mild Nudity,8867.0,10545
4524,shenmue: the movie,6.08,"Action, Game, Adventure, Martial Arts",Unknown,Movie,1,Unknown,PG-13 - Teens 13 or older,7896.0,9989
4531,dark cat,3.38,"Action, Super Power, Supernatural, Demons, Horror",Unknown,OVA,1,Unknown,R - 17+ (violence & profanity),11048.0,7471
4532,taiyou no yuusha fighbird,6.69,"Action, Mecha, Sci-Fi",Brave of the Sun Fighbird,TV,48,Sunrise,G - All Ages,4944.0,8315
4533,uchuu kazoku carlvinson,6.46,"Comedy, Fantasy, Sci-Fi",Unknown,OVA,1,Doga Kobo,PG-13 - Teens 13 or older,6129.0,9034
4534,choujin locke: shinsekai sentai,5.98,"Action, Sci-Fi, Super Power",Locke the Superman:New World Command,OVA,2,Nippon Animation,PG-13 - Teens 13 or older,8283.0,10436
4535,candy boy: nonchalant talk of the certain twin sisters in daily life,6.87,"Romance, School, Shoujo Ai",Unknown,ONA,7,AIC,PG-13 - Teens 13 or older,4135.0,1930
4536,muteki robo trider g7,6.42,"Comedy, Mecha, Sci-Fi, Space",Invincible Robo Trider G7,TV,50,Sunrise,G - All Ages,6319.0,10678
4537,yagami-kun no katei no jijou,6.18,Comedy,Unknown,OVA,3,Production I.G,PG-13 - Teens 13 or older,7470.0,9879
4540,gundam: mission to the rise,5.58,"Action, Mecha, Sci-Fi",Gundam:Mission To The Rise,Special,1,Sunrise,PG-13 - Teens 13 or older,9467.0,6861
4541,vicious,5.88,Hentai,Vicious,OVA,2,Unknown,Rx - Hentai,Unknown,9192
4544,wanghu sim cheong,Unknown,Fantasy,Unknown,Movie,1,Unknown,G - All Ages,12776.0,12281
4547,robodz,Unknown,Sci-Fi,Unknown,TV,26,Toei Animation,PG - Children,11730.0,13948
4548,yozakura quartet,6.84,"Action, Magic, Comedy, Super Power, Supernatural, Shounen",Unknown,TV,12,Nomad,PG-13 - Teens 13 or older,4291.0,1221
4549,hokuto no ken: raoh gaiden ten no haoh,7.14,"Action, Drama, Martial Arts",Legends of the Dark King:A Fist of the North Star Story,TV,13,Satelight,R - 17+ (violence & profanity),3046.0,4839
4550,hyakko,7.26,"Comedy, School, Slice of Life",Unknown,TV,13,Nippon Animation,PG-13 - Teens 13 or older,2525.0,2524
4551,hakushaku to yousei,7.28,"Adventure, Historical, Magic, Romance, Fantasy, Shoujo",Earl and Fairy,TV,12,Artland,PG-13 - Teens 13 or older,2423.0,1366
4553,sukima no kuni no polta,5.89,Fantasy,Unknown,TV,13,Unknown,G - All Ages,8546.0,13128
4554,dokkiri doctor,6.56,"Slice of Life, Comedy, School",Startling Doctor,TV,26,Studio Pierrot,PG-13 - Teens 13 or older,5563.0,10673
4555,yakata jukujo,6.08,Hentai,Milf Mansion,OVA,2,Y.O.U.C,Rx - Hentai,Unknown,7100
4556,mirai choujuu fobia,4.89,"Hentai, Horror",Fobia,OVA,2,Unknown,Rx - Hentai,Unknown,10389
4557,handle with care..,5.26,Hentai,Unknown,OVA,1,Unknown,Rx - Hentai,Unknown,10757
4558,yukiyo ichiya monogatari,5.73,"Hentai, Historical",Snow Night Stories,OVA,3,Unknown,Rx - Hentai,Unknown,9406
4560,matou kitan zankan!,5.15,Hentai,Unknown,OVA,2,Unknown,Rx - Hentai,Unknown,11139
4561,zoku gosenzo san'e,5.5,"Hentai, Vampire",Unknown,OVA,4,Unknown,Rx - Hentai,Unknown,9759
4562,chikan juunin-tai the animation,5.97,Hentai,Unknown,OVA,5,Unknown,Rx - Hentai,Unknown,8523
4563,bakukyuu hit! crash b-daman,6.01,"Game, Adventure, Kids",Unknown,TV,50,SynergySP,PG - Children,8179.0,9529
4565,tengen toppa gurren lagann movie 2: lagann-hen,8.57,"Action, Mecha, Sci-Fi, Space, Super Power",Gurren Lagann The Movie:The Lights in the Sky are Stars,Movie,1,Gainax,R+ - Mild Nudity,82.0,876
4566,prism ark specials,6.14,"Action, Comedy, Drama, Fantasy, Magic",Unknown,Special,6,Unknown,PG-13 - Teens 13 or older,7614.0,8774
4567,armageddon,4.04,"Action, Adventure, Sci-Fi",Armageddon,Movie,1,Unknown,PG-13 - Teens 13 or older,10980.0,9846
4574,saikyou robot daiouja,Unknown,"Action, Sci-Fi, Mecha, Shounen",Unknown,TV,50,Sunrise,PG-13 - Teens 13 or older,11762.0,11617
4575,junk story: tetsukuzu monogatari,4.99,"Action, Sci-Fi, Hentai",Unknown,OVA,1,Unknown,Rx - Hentai,Unknown,10728
4578,time bokan oudou fukko,6.11,"Action, Comedy, Mecha, Parody, Sci-Fi",Time Bokan:Royal Revival,OVA,2,Tatsunoko Production,R+ - Mild Nudity,7775.0,9306
4581,shikabane hime: aka,7.24,"Action, Horror, Supernatural, Shounen",Corpse Princess:Aka,TV,13,"Gainax, feel.",R - 17+ (violence & profanity),2613.0,1337
4584,topo gigio,6.2,"Kids, Adventure, Comedy",Return of Topo Gigio,TV,21,Nippon Animation,PG - Children,7333.0,9435
4586,daisuki! bubu chacha,7.11,Kids,I love BuBu ChaCha,TV,26,Daume,G - All Ages,3159.0,9803
4590,soukan yuugi,6.75,Hentai,Sexual Pursuit,OVA,2,Unknown,Rx - Hentai,Unknown,5543
4591,yoiko,6.3,"Slice of Life, Comedy, Ecchi, School",Unknown,TV,20,Studio Pierrot,R+ - Mild Nudity,6907.0,7050
4596,code geass: hangyaku no lelouch special edition - black rebellion,7.62,"Action, Military, Super Power, Mecha, School",Unknown,OVA,1,Sunrise,R - 17+ (violence & profanity),1210.0,2750
4597,kouya no shounen isamu,6.28,"Action, Adventure, Shounen",Unknown,TV,52,Unknown,G - All Ages,7003.0,11056
4598,urikupen kyuujo-tai,Unknown,"Adventure, Comedy, Kids",Urikupen Rescue Team,TV,156,Tatsunoko Production,G - All Ages,12733.0,13227
4599,tanoshii willow town,6.24,"Kids, Fantasy",Unknown,TV,26,Unknown,PG - Children,7168.0,11473
4600,aneki... my sweet elder sister the animation,6.82,Hentai,Aneki... My Sweet Elder Sister:The Animation,OVA,4,Office Takeout,Rx - Hentai,Unknown,4689
4601,fairy forest remi-chan,4.73,Hentai,Fairy Forest Remi-chan,OVA,1,Unknown,Rx - Hentai,Unknown,8937
4603,kibun kibun,5.69,Hentai,Unknown,OVA,2,Unknown,Rx - Hentai,Unknown,9860
4604,reijou caster: ingyaku no wana,5.37,Hentai,Unknown,OVA,1,Unknown,Rx - Hentai,Unknown,9565
4606,tsuki kagerou,5.51,"Hentai, Yuri",Unknown,OVA,3,Unknown,Rx - Hentai,Unknown,9069
4607,tsuma to mama to boin,6.67,Hentai,Cantaloupe Collector,OVA,2,Flavors Soft,Rx - Hentai,Unknown,5877
4608,yuuwaku countdown: akira,5.81,Hentai,Countdown:Akira Complex,OVA,3,Unknown,Rx - Hentai,Unknown,9097
4614,moero arthur: hakuba no ouji,6.18,"Adventure, Romance, Historical, Drama",Unknown,TV,22,Toei Animation,PG-13 - Teens 13 or older,7464.0,11510
4615,yama nezumi rocky chuck,6.1,"Kids, Adventure, Fantasy",Fables of the Green Forest,TV,52,Nippon Animation,G - All Ages,7842.0,10291
4616,yumemiru topo gigio,6.06,"Kids, Adventure, Comedy",Unknown,TV,13,Nippon Animation,PG - Children,8009.0,11222
4617,nana toshi monogatari: hokkyokukai sensen,6.25,"Sci-Fi, Drama",Unknown,OVA,2,Unknown,PG-13 - Teens 13 or older,7124.0,8834
4618,rideback,7.29,"Action, Drama, Mecha, School, Sci-Fi",Ride Back,TV,12,Madhouse,PG-13 - Teens 13 or older,2405.0,2472
4621,arisubyeon-ui kkumnamu,Unknown,"Sports, Drama",The Olympic Challenge,Movie,1,Unknown,G - All Ages,13339.0,14383
4638,milkyway,5.6,"Romance, Hentai",Unknown,OVA,2,Unknown,Rx - Hentai,Unknown,9974
4639,gosenzo-sama banbanzai!,7.28,"Sci-Fi, Comedy, Psychological, Drama",Unknown,OVA,6,Studio Pierrot,R - 17+ (violence & profanity),2411.0,6071
4640,maroko,6.33,"Sci-Fi, Comedy, Psychological, Drama",Unknown,Movie,1,Studio Pierrot,Unknown,6743.0,10499
4644,injoku no heya,5.39,"Hentai, Romance",Lewd Room,OVA,1,Unknown,Rx - Hentai,Unknown,10642
4645,kirameki no kyoudai: sex crime,5.34,Hentai,Unknown,OVA,1,Unknown,Rx - Hentai,Unknown,9394
4646,cobra the animation: the psycho-gun,6.93,"Action, Adventure, Mecha, Sci-Fi, Space",Unknown,OVA,4,Magic Bus,PG-13 - Teens 13 or older,3891.0,6734
4650,seihou bukyou outlaw star pilot,6.94,"Action, Sci-Fi, Space",Outlaw Star,Special,1,Sunrise,R+ - Mild Nudity,3859.0,6091
4651,yume no crayon oukoku,6.92,"Adventure, Fantasy, Comedy, Shoujo",Crayon Kingdom of Dreams,TV,70,Toei Animation,G - All Ages,3931.0,8062
4653,shakkin shimai,6.09,"Hentai, School",Debt Sisters,OVA,2,Blue Cat,Rx - Hentai,Unknown,7369
